"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0042764","ascospore-type prospore","12/145","69/5142",3.55198768842307e-07,1.61023441875179e-05,1.43325819006545e-05,"LDS1/SSP1/PES4/RRT5/SPR3/OSW2/CDA1/SPO20/SPO1/LDS2/SPO19/SPO24",12
"GO:0005887","integral component of plasma membrane","10/145","58/5142",3.81712735708276e-06,0.000129782330140814,0.000115518327911715,"SUL1/SIT1/ARN1/ARN2/VBA5/GEX2/SUL2/AQR1/MEP2/ENB1",10
"GO:0031226","intrinsic component of plasma membrane","10/145","65/5142",1.10592155529382e-05,0.000300810663039918,0.000267749429176398,"SUL1/SIT1/ARN1/ARN2/VBA5/GEX2/SUL2/AQR1/MEP2/ENB1",10
"GO:0005619","ascospore wall","4/145","11/5142",0.000171602014734954,0.0034610319033381,0.00308063985204243,"LDS1/SPR3/CRR1/LDS2",4
"GO:0031160","spore wall","4/145","12/5142",0.000251783215513541,0.0034610319033381,0.00308063985204243,"LDS1/SPR3/CRR1/LDS2",4
"GO:0005618","cell wall","12/145","132/5142",0.000305419193049337,0.0034610319033381,0.00308063985204243,"LDS1/SPS22/PAU2/ANS1/FIT1/SPR3/CRR1/PAU4/DSE4/LDS2/FIT3/SPO19",12
"GO:0030312","external encapsulating structure","12/145","132/5142",0.000305419193049337,0.0034610319033381,0.00308063985204243,"LDS1/SPS22/PAU2/ANS1/FIT1/SPR3/CRR1/PAU4/DSE4/LDS2/FIT3/SPO19",12
"GO:0000322","storage vacuole","24/145","403/5142",0.000318784323417694,0.0034610319033381,0.00308063985204243,"FTH1/SIT1/ARN1/ARN2/ANS1/DAL4/MCH2/FET5/HXT10/COS12/RTA1/IRC18/MPH3/CRR1/PAU4/FET3/SPO1/AQR1/HXT17/ENB1/FRE3/FIT3/PRM4/DIP5",24
"GO:0000324","fungal-type vacuole","24/145","403/5142",0.000318784323417694,0.0034610319033381,0.00308063985204243,"FTH1/SIT1/ARN1/ARN2/ANS1/DAL4/MCH2/FET5/HXT10/COS12/RTA1/IRC18/MPH3/CRR1/PAU4/FET3/SPO1/AQR1/HXT17/ENB1/FRE3/FIT3/PRM4/DIP5",24
"GO:0005773","vacuole","26/145","454/5142",0.000323997366054159,0.0034610319033381,0.00308063985204243,"FTH1/SIT1/ARN1/ARN2/ANS1/DAL4/MCH2/VBA5/GEX2/FET5/HXT10/COS12/RTA1/IRC18/MPH3/CRR1/PAU4/FET3/SPO1/AQR1/HXT17/ENB1/FRE3/FIT3/PRM4/DIP5",26
"GO:0000323","lytic vacuole","24/145","404/5142",0.00033083393193673,0.0034610319033381,0.00308063985204243,"FTH1/SIT1/ARN1/ARN2/ANS1/DAL4/MCH2/FET5/HXT10/COS12/RTA1/IRC18/MPH3/CRR1/PAU4/FET3/SPO1/AQR1/HXT17/ENB1/FRE3/FIT3/PRM4/DIP5",24
"GO:0009277","fungal-type cell wall","11/145","126/5142",0.000771784564901738,0.00749733577333117,0.00667332518524059,"LDS1/SPS22/PAU2/FIT1/SPR3/CRR1/PAU4/DSE4/LDS2/FIT3/SPO19",11
"GO:1990204","oxidoreductase complex","5/145","42/5142",0.00610953872524093,0.0553931511088511,0.0493050493615935,"FTH1/FTR1/FET3/IDH1/IDH2",5
"GO:1902495","transmembrane transporter complex","3/145","15/5142",0.0077906642217158,0.0662206458845843,0.0589425253616656,"FTH1/FTR1/FET3",3
